ああ言えばこう言う　　　　　　　　　　　ああいえばこういう　　　　　　　　　　　,D W.  N  ,
湿疹が現れる　　　　　　　　　　　　　　しっしんがあらわれる　　　　　　　　　　,D 1.  NM ,
叱正を仰ぐ　　　　　　　　　　　　　　　しっせいをあおぐ　　　　　　　　　　　　,D G.  PI ,
叱正を請う　　　　　　　　　　　　　　　しっせいをこう　　　　　　　　　　　　　,D W.  PM ,
実績が上がる　　　　　　　　　　　　　　じっせきがあがる　　　　　　　　　　　　,D R.  PI ,
実績が買われる　　　　　　　　　　　　　じっせきがかわれる　　　　　　　　　　　,D 1.  PM ,
実績が物語る　　　　　　　　　　　　　　じっせきがものがたる　　　　　　　　　　,D R.  PM ,
実績を上げる　　　　　　　　　　　　　　じっせきをあげる　　　　　　　　　　　　,D R.  PI ,
実績を買われる　　　　　　　　　　　　　じっせきをかわれる　　　　　　　　　　　,D 1.  PM ,
実戦に投入する　　　　　　　　　　　　　じっせんにとうにゅうする　　　　　　　　,D 4.  PI ,
実体が明らかになる　　　　　　　　　　　じったいがあきらかになる　　　　　　　　,D R.  PM ,
実体を明らかにする　　　　　　　　　　　じったいをあきらかにする　　　　　　　　,D 5.  PI ,
失態を演じる　　　　　　　　　　　　　　しったいをえんじる　　　　　　　　　　　,D 1.  NM ,
失態を演ずる　　　　　　　　　　　　　　しったいをえんずる　　　　　　　　　　　,D 6.  NM ,
実体を伴う　　　　　　　　　　　　　　　じったいをともなう　　　　　　　　　　　,D W.  PM ,
知ったことではない　　　　　　　　　　　しったことではない　　　　　　　　　　　,K  .  N  ,
実弾をばらまく　　　　　　　　　　　　　じつだんをばらまく　　　　　　　　　　　,D K.  NI ,
しっちゃかめっちゃか　　　　　　　　　　しっちゃかめっちゃか　　　　　　　　　　,C  . 3N  ,
知ってか知らでか　　　　　　　　　　　　しってかしらでか　　　　　　　　　　　　,F Y.  P  ,
知っての通り　　　　　　　　　　　　　　しってのとおり　　　　　　　　　　　　　,C  .     ,
失点が重なる　　　　　　　　　　　　　　しってんがかさなる　　　　　　　　　　　,D R.  NM ,
失点の重なる　　　　　　　　　　　　　　しってんのかさなる　　　　　　　　　　　,D R.  NM ,
失点を重ねる　　　　　　　　　　　　　　しってんをかさねる　　　　　　　　　　　,D 1.  NM ,
嫉妬に駆られる　　　　　　　　　　　　　しっとにかられる　　　　　　　　　　　　,D 1.  NM ,
嫉妬に狂う　　　　　　　　　　　　　　　しっとにくるう　　　　　　　　　　　　　,D W.  NM ,
嫉妬深い　　　　　　　　　　　　　　　　しっとぶかい　　　　　　　　　　　　　　,K  .  N  ,
湿度を測る　　　　　　　　　　　　　　　しつどをはかる　　　　　　　　　　　　　,D R.   I ,
室内を暖める　　　　　　　　　　　　　　しつないをあたためる　　　　　　　　　　,D 1.  PI ,
実のところ　　　　　　　　　　　　　　　じつのところ　　　　　　　　　　　　　　,F Y.     ,
失敗に終わる　　　　　　　　　　　　　　しっぱいにおわる　　　　　　　　　　　　,D R.  NM ,
失敗に帰す　　　　　　　　　　　　　　　しっぱいにきす　　　　　　　　　　　　　,D S.  NM ,
失敗は成功のもと　　　　　　　　　　　　しっぱいはせいこうのもと　　　　　　　　,C  .  P  ,
失敗を生かす　　　　　　　　　　　　　　しっぱいをいかす　　　　　　　　　　　　,D S.  PI ,
失敗を恐れる　　　　　　　　　　　　　　しっぱいをおそれる　　　　　　　　　　　,D 1.  NM ,
失敗を繰り返さない　　　　　　　　　　　しっぱいをさくりかえさない　　　　　　　,D 7.  PM ,
十把一からげ　　　　　　　　　　　　　　じっぱひとからげ　　　　　　　　　　　　,C  .     ,
執筆がはかどる　　　　　　　　　　　　　しっぴつがはかどる　　　　　　　　　　　,D R.  PM ,
疾風怒涛のごとく　　　　　　　　　　　　しっぷうどとうのごとく　　　　　　　　　,F Y.  P  ,
しっぺ返し　　　　　　　　　　　　　　　しっぺがえし　　　　　　　　　　　　　　,N  .     ,
失望を隠しきれない　　　　　　　　　　　しつぼうをかくしきれない　　　　　　　　,D 7.  N  ,
失望を禁じ得ない　　　　　　　　　　　　しつぼうをきんじえない　　　　　　　　　,D 7.  N  ,
尻尾が出る　　　　　　　　　　　　　　　しっぽがでる　　　　　　　　　　　　　　,D 1.  NM ,
尻尾に付く　　　　　　　　　　　　　　　しっぽにつく　　　　　　　　　　　　　　,D K.   M ,
尻尾を出す　　　　　　　　　　　　　　　しっぽをだす　　　　　　　　　　　　　　,D S.  NM ,
尻尾を捕まえる　　　　　　　　　　　　　しっぽをつかまえる　　　　　　　　　　　,D 1.  PI ,
尻尾をつかむ　　　　　　　　　　　　　　しっぽをつかむ　　　　　　　　　　　　　,D M.  PI ,
尻尾を振る　　　　　　　　　　　　　　　しっぽをふる　　　　　　　　　　　　　　,D R.  NI ,
尻尾を巻いて　　　　　　　　　　　　　　しっぽをまいて　　　　　　　　　　　　　,F Y.  N  ,逃げ出す
質問を受ける　　　　　　　　　　　　　　しつもんをうける　　　　　　　　　　　　,D 1.   I ,
質問を寄せる　　　　　　　　　　　　　　しつもんをよせる　　　　　　　　　　　　,D 1.   I ,
実用化が進められている　　　　　　　　　じつようかがすすめられている　　　　　　,D 1.  PM ,
実用化が待たれる　　　　　　　　　　　　じつようかがまたれる　　　　　　　　　　,D 1.  PM ,
実用に堪える　　　　　　　　　　　　　　じつようにたえる　　　　　　　　　　　　,D 1.  PM ,
実力が出る　　　　　　　　　　　　　　　じつりょくがでる　　　　　　　　　　　　,D 1.  PM ,
実力の出る　　　　　　　　　　　　　　　じつりょくのでる　　　　　　　　　　　　,D 1.  PM ,
実力を買われる　　　　　　　　　　　　　じつりょくをかわれる　　　　　　　　　　,D 1.  PM ,
実力を出す　　　　　　　　　　　　　　　じつりょくをだす　　　　　　　　　　　　,D S.  PI ,
失礼極まりない　　　　　　　　　　　　　しつれいきわまりない　　　　　　　　　　,D 7.  N  ,
失礼を致す　　　　　　　　　　　　　　　しつれいをいたす　　　　　　　　　　　　,D S.  NM ,
実を挙げる　　　　　　　　　　　　　　　じつをあげる　　　　　　　　　　　　　　,D 1.  P  ,
実を言うと　　　　　　　　　　　　　　　じつをいうと　　　　　　　　　　　　　　,F K. 3  l,なのだ
実を言えば　　　　　　　　　　　　　　　じつをいえば　　　　　　　　　　　　　　,F K. 3  l,なのだ
質を高める　　　　　　　　　　　　　　　しつをたかめる　　　　　　　　　　　　　,D 1.  PI ,
実を取る　　　　　　　　　　　　　　　　じつをとる　　　　　　　　　　　　　　　,D R.  PI ,
地で行く　　　　　　　　　　　　　　　　じでいく　　　　　　　　　　　　　　　　,D k.  PI ,
